director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Stacy Peralta,105,28,52,Riding Giants ,3849,179,beach|surfing|surfing contest|two word title|wave,37,52,7.9
Nacho Vigalondo,66,36,123,Timecrimes ,40878,239,binoculars|hitchcockian|scissors|time machine|woods,124,76,7.2
Hao Ning,99,4,11,Silver Medallist ,1418,19,color in title,4,4,7.4
Tony Giglio,100,209,331,Timber Falls ,5012,1082,hiking|voyeur|voyeurism|west virginia|woods,47,272,5.3
Stanley Donen,103,390,804,Singin' in the Rain ,150020,2510,actress|chorus girl|fan|friend|love,568,786,8.3
Joe Cross,97,0,65,"Fat, Sick & Nearly Dead ",6429,67,fat|food|health|juice|obese,25,2,7.6
Michael Tiddes,86,555,713,A Haunted House ,34620,3421,hamburger|parody|priest|psychic|woman in a bikini,107,584,5.1
Dinesh D'Souza,87,67,871,2016: Obama's America ,9010,1111,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,199,118,5.1
Rob Zombie,119,593,908,Halloween II ,36372,3226,halloween|hospital|michael myers|rampage|vomiting,491,764,4.9
Tom Hanks,149,982,15000,That Thing You Do! ,50311,28713,band|drummer|jazz|pennsylvania|song,212,9000,6.9
Tommy Lee Wallace,98,67,381,Halloween III: Season of the Witch ,28589,684,doctor|factory|halloween|holiday horror|stonehenge,532,128,4.6
Don Taylor,98,450,595,Escape from the Planet of the Apes ,23546,2373,ape|fear|future|spacecraft|spaceship,92,521,6.3
Martin Ritt,112,124,617,Hud ,15277,1141,alcoholism|forename as title|rancher|rodeo cowboy|texas,120,189,7.9
Leslie Small,75,36,1000,Kevin Hart: Let Me Explain ,6062,1385,lying|montreal|reference to twitter|reference to youtube|toronto,30,309,6.7
Gus Van Sant,104,535,18000,My Own Private Idaho ,36996,19923,friend|hustler|italy|narcolepsy|traveling,153,595,7.1
Zach Braff,102,294,625,Garden State ,187595,1655,actor|doctor|drugs|home|pain,978,379,7.6
Richard Linklater,105,4,15,Before Sunrise ,183288,36,american|conversations|kiss|love|train,395,12,8.1
Éric Tessier,99,6,50,Sur le seuil ,1003,79,canadian gothic|hospital|murder|paranormal|supernatural,5,16,6.6
Alison Maclean,107,442,745,Jesus' Son ,6221,2125,hospital|love|mennonite|shower|song,87,631,7.0
Alice Wu,96,209,643,Saving Face ,7776,1396,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,84,265,7.6
Sarah Gavron,101,40,56,Brick Lane ,2560,150,arranged marriage|bangladesh|buckingham palace|september 11 2001|title directed by female,29,41,6.7
Jake Schreier,89,215,902,Robot & Frank ,52509,1980,burglary|dementia|near future|robot|thief,84,291,7.1
Isabel Coixet,106,471,900,My Life Without Me ,21202,2972,cancer|death|doctor|drinking|love,134,648,7.6
James Ponsoldt,95,478,8000,The Spectacular Now ,105591,10040,crying man|high school|high school senior|men's clothing store|party,178,1000,7.1
Randall Miller,34,362,882,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,97,1967,student film|wonder years,2,577,7.1
Larry Charles,101,0,334,Religulous ,52286,338,catholic|christian|jew|muslim|religion,345,4,7.7
Joshua Tickell,112,125,860,Fuel ,578,1252,alternative energy|energy|fuel|green|oil,34,130,7.6
Tim Boxell,100,107,655,Valley of the Heart's Delight ,91,1064,,3,157,6.6
Rawson Marshall Thurber,92,936,989,Dodgeball: A True Underdog Story ,185345,4730,dodgeball|gym|las vegas|pirate|ups,392,939,6.7
Michael D. Sellers,100,249,640,Eye of the Dolphin ,806,1491,dolphin|island|research|tourist|town,18,261,5.7
Reed Cowan,80,5,191,8: The Mormon Proposition ,1138,210,church|marriage|mormon|mormon church|proposition,30,12,7.1
James Dodson,106,315,611,The Other End of the Line ,4820,1739,birthday|call center|fiance|hotel|indian,26,397,6.2
Stefan Ruzowitzky,103,10,127,Anatomy ,10220,163,dissection|male pubic hair|medical school|medical student|train,110,10,6.1
Alex Rivera,90,35,426,Sleep Dealer ,5699,862,computer|future|mexican immigrant|network|wilhelm scream,40,399,5.9
James Gunn,96,370,2000,Super ,61787,4590,drug dealer|superhero|tragedy|tragic hero|tragic love,203,973,6.8
John Murlowski,89,555,794,Christmas Mail ,858,2579,boss|holiday|letter|north pole|santa,7,607,5.8
Benni Diez,87,577,968,Stung ,3119,3157,catering|monster|one word title|party|wasp,23,625,5.0
Danny Perez,94,442,1000,Antibirth ,63,2406,,2,677,6.3
Spike Lee,120,702,1000,Get on the Bus ,4100,5963,actor|bus|march|million man march|religion,35,748,6.8
Robby Henson,101,201,973,Thr3e ,4057,2306,bound with duct tape|flash forward|number|riddle|stalking,90,872,5.1
Mike Judge,84,233,586,Idiocracy ,108052,1490,experiment|future|hibernation|stupidity|top secret,434,497,6.6
Zackary Adler,110,109,490,The Rise of the Krays ,1510,881,,26,159,5.0
Shane Meadows,101,698,1000,This Is England ,99177,3282,england|racism|racist|skinhead|violence,192,788,7.7
Dominic Burns,101,663,844,Alien Uprising ,2753,3132,acronym in title|period in title|title ends with period,82,722,3.1
George Sidney,101,226,675,Bathing Beauty ,1079,1627,college|teacher|theatrical producer|tutu|wedding,28,659,6.5
Carmen Marron,105,76,847,Go for It! ,1015,1668,exclamation point in title|imperative in title|punctuation in title|three word title,10,618,3.9
Tim McCanlies,97,326,982,"Dancer, Texas Pop. 81 ",2189,2580,best friend|friendship|population|state in title|texas,63,599,6.8
George Sidney,108,244,960,Show Boat ,3538,2329,gambling|interracial marriage|love|miscegenation|showboat,46,715,7.0
Mario Van Peebles,95,608,1000,Redemption Road ,440,3586,death of loved one|loss of father|loss of loved one|musician|singer,9,646,5.9
Jason Stone,108,826,2000,The Calling ,6025,4385,bouquet|house fire|praying|serial killer|tied to a chair,28,1000,5.8
Jerry Rees,90,385,11000,The Brave Little Toaster ,19650,12359,journey|obsolescence|radio|toaster|vacuum cleaner,62,516,7.3
James Algar,120,,16,Fantasia ,71321,16,apprentice|classical music|disney|mouse|orchestra,230,0,7.8
William Friedkin,104,109,813,The French Connection ,82476,1196,crime boss|drug smuggling|heroin|mafia boss|organized crime,280,165,7.8
Jaco Booyens,90,0,210,8 Days ,44,210,,3,0,6.9
Steve Miner,91,20,72,Friday the 13th Part III ,31952,174,defecation|hockey mask|jason voorhees|lake|serial killer,372,31,5.7
Danny Steinmann,92,17,42,Friday the 13th: A New Beginning ,22521,170,jason voorhees|murder|new jersey|nightmare|teenager,342,27,4.7
Michael Landon Jr.,117,275,861,The Last Sin Eater ,1573,2161,1850s|christian film|dark secret|funeral|sin eater,29,425,5.9
Jon Gunn,120,835,2000,Do You Believe? ,4977,6752,belief|faith|pastor|question in title|three word title,63,848,5.9
Hayley Cloake,90,306,676,Impact Point ,1118,1651,championship|hit and run|police|police investigation|volleyball,9,399,4.3
Tay Garnett,119,275,509,The Valley of Decision ,1314,1490,immigrant|maid|steel mill|strike|union,29,284,7.5
Shyam Madiraju,90,708,1000,Eden ,1351,3799,flare gun|island|plane crash|soccer team|stranded,4,800,4.8
Harmage Singh Kalirai,90,18,114,Chicken Tikka Masala ,480,244,acceptance|coming out to family|gay|large family|wedding,14,79,5.8
Rita Merson,97,782,3000,Always Woodstock ,485,6085,claim in title|contraction in title|new york|new york city|woodstock,6,938,5.3
Jon Knautz,90,42,371,Jack Brooks: Monster Slayer ,5187,558,cult film|demon|monster slayer|uncle|vomiting,46,52,6.0
William Wyler,172,188,749,The Best Years of Our Lives ,40359,1941,love|pity|readjusting to civilian life|veteran|world war two veteran,235,208,8.1
Larry Clark,115,551,730,Bully ,29424,3293,cruelty|friend|male frontal nudity|male nudity|pubic hair,336,648,7.0
Petter Næss,89,14,117,Elling ,12244,155,friendship|mental illness|poet|sex obsession|virgin,95,21,7.6
Robert Fontaine,125,17,128,Mi America ,22,214,,1,22,7.2
Jaume Balagueró,78,7,120,[Rec] ,131462,145,apartment building|character's point of view camera shot|fire station|subjective camera|television reporter,374,9,7.5
Patricia Cardoso,89,650,919,Lies in Plain Sight ,544,3873,,4,718,6.3
Dan Perri,100,338,749,Sharkskin ,6,1814,,1,354,6.7
Neil Mcenery-West,77,260,846,Containment ,1355,2044,hazmat suit,21,366,4.8
Anthony O'Brien,81,106,412,The Timber ,1274,1020,,17,308,5.5
Terence Young,115,177,559,From Russia with Love ,89403,1456,assassin|british agent|british secret service|decoder|russian,358,201,7.5
Michael Herz,96,14,40,The Toxic Avenger Part II ,4663,99,bare breasts|japan|tokyo japan|toxic avenger|troma,40,30,5.1
,60,213,480,In the Heat of the Night             ,2258,1736,detective|mississippi|police|police detective|small town,24,360,7.4
Woody Allen,89,45,11000,Sleeper ,33335,11192,frozen|future|health food|leader|police,128,66,7.3
David Robert Mitchell,100,159,314,It Follows ,112899,1062,ambiguous ending|being followed|sex scene|supernatural|supernatural being,631,189,6.9
Woody Allen,88,258,11000,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,12034,aphrodisiac|court jester|jester|queen|written and directed by cast member,78,300,6.8
Robert Mulligan,129,161,3000,To Kill a Mockingbird ,215086,3833,1930s|alabama|lawyer|six year old|trial,471,226,8.4
George Miller,87,41,745,Mad Max 2: The Road Warrior ,133966,1396,australian|gasoline|post apocalypse|refinery|warrior,294,531,7.6
Chia-Liang Liu,102,75,483,The Legend of Drunken Master ,34520,768,battle|fight|fighting|martial artist|snake,146,147,7.6
Stanley Kubrick,152,177,618,Lolita ,67825,1404,lolita|nymphet|older man young girl relationship|professor|writer,207,367,7.7
Kimberly Peirce,118,103,173,Boys Don't Cry ,77551,563,drinking|female dressed as male|love|nebraska|transgender,434,148,7.6
Chris Kentis,86,32,120,Silent House ,18566,218,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,154,44,5.3
Florian Henckel von Donnersmarck,137,155,380,The Lives of Others ,259379,927,east germany|police|secret police|stasi|writer,407,284,8.5
Alex Kendrick,129,341,690,Courageous ,15401,2300,faith|fatherhood|integrity|police|responsibility,175,589,7.0
Robert Rossen,134,366,654,The Hustler ,62860,2290,drink|manager|money|partner|pool hall,167,491,8.0
Jack Conway,119,380,1000,Boom Town ,2269,2555,oil|oil field|oil tycoon|partnership|wildcatter,34,760,7.1
Sylvain Chomet,80,0,23,The Triplets of Belleville ,42462,29,belleville|dog|mafia|tour de france|very little dialogue,312,6,7.8
Chris Eyre,89,580,912,Smoke Signals ,8224,3163,family abandonment|fire|loss of father|native american protagonist|native american reservation,132,752,7.2
Shari Springer Berman,101,92,14000,American Splendor ,41999,14412,1980s|comic book|dark horse comics|reference to david letterman|robert crumb,226,119,7.5
Richard Linklater,80,3,50,Before Sunset ,168398,65,book|bookstore|love|simultaneity|train,492,8,8.0
Alejandro G. Iñárritu,115,35,85,Amores Perros ,173551,318,animal in title|dog fight|mexico city|multiple perspectives|nonlinear timeline,361,79,8.1
Catherine Hardwicke,100,374,1000,Thirteen ,68222,2186,13 year olds|adolescence|friend|peer pressure|teacher,545,482,6.8
Elia Kazan,118,167,936,Gentleman's Agreement ,10791,1846,bigotry|jewish|prejudice|racism|writer,113,297,7.4
Debra Granik,100,179,34000,Winter's Bone ,111658,34446,bail|crystal meth|family relationships|female protagonist|search for father,297,248,7.2
Kevin Macdonald,106,3,21,Touching the Void ,26926,29,bone|climbing|crevasse|partner|rope,156,5,8.1
Henry King,106,300,480,Alexander's Ragtime Band ,1381,1833,band|dance|ragtime|singer|violinist,29,392,7.0
Miranda July,91,244,538,Me and You and Everyone We Know ,31130,1349,fellatio|seven word title|shoe salesman|title directed by female|written by director,243,363,7.4
Charles Ferguson,105,18,13000,Inside Job ,55382,13145,florida|iceland|interview|new york city new york|recession,129,125,8.3
Max Joseph,96,328,804,We Are Your Friends ,20885,3013,box office flop|critically bashed|male objectification|narcissism|wannabe dj,60,625,6.1
Jim Jarmusch,116,116,251,Ghost Dog: The Way of the Samurai ,70084,675,african american|code|dog|pigeon|samurai,346,147,7.5
David Ayer,116,2000,24000,Harsh Times ,54657,50313,blood splatter|friend|lapd|mexican|violence,222,23000,7.0
Jerry Jameson,97,349,1000,Captive ,3911,2739,auto theft|based on true story|drug addict|kidnapping|violence,22,426,5.3
Steven Soderbergh,101,685,8000,Full Frontal ,8662,11327,birthday|friend|hollywood|party|sex,172,724,4.7
Kevin Tenney,98,186,265,Witchboard ,4288,901,evil spirit|hatchet|ouija|ouija board|psychopathic killer,74,194,5.7
,22,344,459,Strangers with Candy             ,4181,1359,alternative comedy|female protagonist|high school|social satire|three word title,62,396,8.1
Kenneth Branagh,150,401,597,Hamlet ,30618,1645,classic literature|denmark|funeral|madness|prince,224,591,7.8
John Cameron Mitchell,101,37,71,Shortbus ,27346,226,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,206,51,6.5
Ari Folman,90,0,56,Waltz with Bashir ,46107,56,bar|dog|interview|lebanon|nightmare,156,0,8.0
Gary Rogers,120,40,178,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,jerusalem|journey|promised land|ship|wilderness,30,69,3.3
Charles Ferguson,102,17,393,No End in Sight ,7314,446,american politics|iraq|iraq war|occupation|white house,55,21,8.3
Marielle Heller,102,80,10000,The Diary of a Teenage Girl ,16645,11184,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,72,1000,6.9
,60,143,11000,Get Real             ,415,11618,breaking the fourth wall|brother brother relationship|high school friends|imperative in title|skateboard,26,289,7.3
David Sington,100,65,168,In the Shadow of the Moon ,5475,408,1960s|astronaut|moon|nasa|spacecraft accident,44,142,8.1
Kelly Reichardt,104,887,991,Meek's Cutoff ,8204,3427,desert|oregon|survival|trust|water,98,962,6.5
Fenton Bailey,89,218,373,Inside Deep Throat ,5615,1136,clitoris|deep throat|fellatio|oral sex|porn industry,64,334,6.8
Bob Giraldi,99,120,388,Dinner Rush ,4359,1156,detective|food|gangster|police|restaurant,73,159,7.3
Jill Sprecher,96,490,584,Clockwatchers ,4049,3011,office|office politics|photo booth|snobbery|title directed by female,111,559,6.4
Huck Botko,86,126,189,The Virginity Hit ,3467,768,masturbation|porn star|sex lesson from a prostitute|spreadeagle|topless,13,131,4.6
Luc Besson,98,164,1000,Subway ,11031,1917,band|blackmail|safe|subway|train,45,572,6.5
David Duchovny,96,902,49000,House of D ,7479,51441,artist|butchery|catholic|catholic school|friend,86,1000,7.0
Mitchell Lichtenstein,94,268,386,Teeth ,34556,1511,high school|purity|stepbrother|temptation|vagina dentata,161,357,5.4
Lance Mungia,91,0,33,Six-String Samurai ,5613,36,boy|guitar|orphan|rock 'n' roll|sword,102,3,6.7
Kundan Shah,,72,353,Hum To Mohabbat Karega ,275,613,elevator|news reporter|police|restaurant|waiter,1,89,2.8
Michael Dowse,90,137,326,It's All Gone Pete Tong ,16828,865,deafness|disappearance|ears|ibiza|musician,67,246,7.4
Hue Rhodes,85,966,22000,Saint John of Las Vegas ,2522,36885,city name in title|male frontal nudity|place name in title,11,12000,5.8
Shane Meadows,96,20,5000,24 7: Twenty Four Seven ,2081,5535,fight|gang|hiking|wales|working class,21,497,7.1
Roland Emmerich,129,256,25000,Stonewall ,1758,26176,box office flop|critically bashed|gay rights|new york city|stonewall riots,30,463,4.5
,60,543,780,Eureka             ,39559,4280,alternate reality|pacific northwest|small town|small town life|small town sheriff,136,747,7.9
Jugal Hansraj,93,24,532,Roadside Romeo ,922,653,india|love|love at first sight|mumbai india|reference to edward scissorhands,17,85,5.3
Danny Provenzano,100,267,584,This Thing of Ours ,508,1307,gangster|heist|internet|mafia|miami florida,18,356,5.4
Bill Muir,97,395,589,The Lost Medallion: The Adventures of Billy Stone ,1278,2522,cave|cobra|island|medallion|waterfall,16,488,4.8
Richard LaGravenese,94,89,10000,The Last Five Years ,6223,10869,based on play|number in title,40,773,5.9
Noah Buschel,95,399,529,The Missing Person ,1268,2749,cellphone|detective|missing person|private detective|train,23,423,6.2
Brian Yuzna,97,163,787,Return of the Living Dead III ,10182,1362,female nudity|living dead|self mutilation|sequel|zombie,130,196,5.9
Hunter Richards,92,1000,26000,London ,19336,39518,bar|coke|drugs|party|snorting,90,11000,6.6
Laurie Collyer,96,85,363,Sherrybaby ,10282,774,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,78,223,6.6
Bruce McCulloch,85,455,985,Stealing Harvard ,11211,3065,black humor|crying during sex|harvard|humor|man with glasses,92,637,5.1
Aaron Hann,87,94,160,Circle ,13279,776,alien abduction|debate|lesbian|pregnant|spaceship,59,152,6.0
James Watkins,91,418,13000,Eden Lake ,57811,14561,camping|forest|lake|stabbed with glass|vomiting,357,698,6.8
Catherine Hardwicke,99,395,638,Plush ,2895,2341,gay interest|guitarist|obsessed fan|seduction|sex scene,24,449,5.4
Phil Claydon,88,161,513,Vampire Killers ,17296,1593,blood|breasts|female nudity|lesbian|vampire,91,480,5.2
Ralph Ziman,119,12,29,Gangster's Paradise: Jerusalema ,9689,86,carjacking|drug lord|johannesburg south africa|police|post apartheid,23,18,7.8
John Simpson,99,268,766,Freeze Frame ,2588,1650,alibi|box office flop|newspaper clipping|non statutory female on male rape|profiler,41,312,6.4
Colin Minihan,92,103,253,Grave Encounters ,40380,762,ghost|ghost hunting|labyrinth|paranormal|reality show,235,113,6.1
Conor McMahon,86,47,121,Stitches ,6585,322,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin,53,94,5.7
Chris Shadley,83,107,413,Nine Dead ,9280,1149,betrayal|car|connection|death|gun,64,167,5.5
Simon Napier-Bell,81,8,674,"To Be Frank, Sinatra at 100 ",7,712,,,27,7.4
Woody Allen,82,167,11000,Bananas ,27646,11700,fictitious country|latin america|president|rebellion|reference to fidel castro,105,430,7.1
Simon Yin,102,46,473,Supercapitalist ,289,892,,9,303,3.9
Jeff Crook,90,372,601,Rockaway ,355,2395,one word title,6,453,4.6
,30,424,685,Wings             ,7646,1884,1990s|brother brother relationship|nantucket island|one word title|sister sister relationship,56,511,7.3
Orson Welles,92,18,1000,The Lady from Shanghai ,19236,1055,law partner|murder|partner|seaman|yacht,175,29,7.7
Dave Payne,88,332,633,No Man's Land: The Rise of Reeker ,2701,2620,death|desert|robber|sheriff|waitress,31,597,4.9
James Cox,97,171,15000,Highway ,5182,15740,1990s|homoeroticism|reference to kurt cobain|road trip|year 1994,67,284,6.3
Jonas Åkerlund,96,722,2000,Small Apartments ,5732,3683,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine,26,811,6.1
Brad Copeland,87,424,34000,Coffee Town ,4204,35796,barista|coffee|coffee shop|fight|insult,19,463,6.6
Paul Bunnell,106,356,416,The Ghastly Love of Johnny X ,344,1611,1950s|independent film|outlaw|trial,19,403,5.7
Phil Morrison,107,322,594,All Is Bright ,4478,2020,christmas tree|french canadian|new york|salesman,23,591,5.6
Harald Reinl,80,51,16000,The Torture Chamber of Dr. Sadism ,952,16110,count|drawn and quartered|tied up|torture chamber|torture device,36,57,6.0
James Cox,91,293,924,Straight A's ,3605,2654,addict|paternity|rascal|swimming pool|texas,20,472,5.7
Richard Lester,99,137,907,A Funny Thing Happened on the Way to the Forum ,6804,1807,based on stage musical|based on stage musical based on stage play|freedom|historical fiction|virgin,72,164,7.0
Michael Moore,102,119,909,Slacker Uprising ,2242,1674,character name in title|election campaign|presidential election,15,562,5.3
Tanner Beard,108,894,10000,The Legend of Hell's Gate: An American Conspiracy ,583,15707,1800s|doc holliday|robbers|sheriff|texas,14,1000,4.4
Scott Dow,88,233,680,The Walking Deceased ,2348,1425,zombie|zombie spoof,25,418,3.4
Derick Martini,89,618,2000,The Curse of Downers Grove ,1040,4968,,22,860,4.5
Jerry Dugan,92,412,11000,Shark Lake ,838,13583,blood|daughter|jail|police|shark,17,1000,3.4
Tim Hunter,99,223,18000,River's Edge ,11763,19649,death|friend|high school|murder|police,111,1000,7.1
Michael Polish,103,482,548,Northfork ,4894,2389,boy|caretaker|dam|evacuation|orphanage,122,495,6.4
William Kaufman,90,164,405,The Marine 4: Moving Target ,2032,1204,killed in police car|mercenary|police officer shot in the leg|police officer shot through the heart|whistleblower,15,217,5.2
Rodrigo Cortés,95,263,16000,Buried ,118684,17471,buried alive|coffin|iraq|one person|single set production,447,517,7.0
Richard Ayoade,97,594,920,Submarine ,65877,3275,15 year old|school|teen comedy|teen movie|virginity,100,680,7.3
Jehane Noujaim,108,5,161,The Square ,6678,176,,42,10,8.1
Pascal Arnold,95,164,533,One to Another ,1010,1082,fellatio|female frontal nudity|male frontal nudity|nude sunbathing|orgy,15,323,5.8
Kimberly Peirce,100,534,17000,Carrie ,108248,20051,outcast|prom|self injury|telekinesis|tragic event,371,2000,5.9
Remo,160,71,733,ABCD (Any Body Can Dance) ,5018,1182,,38,168,6.4
Wes Craven,101,574,40000,A Nightmare on Elm Street ,149293,42918,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,668,852,7.5
James Marsh,90,0,41,Man on Wire ,40481,68,new york city|passion|reenactment|rooftop|tower,134,27,7.8
John Laing,86,3,42,Abandoned ,333,90,boat|one word title|sea|storm|survivor,6,40,6.3
Jamal Hill,89,585,628,Brotherly Love ,744,4249,basketball|burglary|police|robbery|teenage girl,19,606,7.2
Daniel Stamm,87,308,463,The Last Exorcism ,41509,1958,cult film|documentary crew|exorcism|found footage|satanic ritual,300,400,5.6
Sam Taylor-Johnson,98,231,1000,Nowhere Boy ,29019,2032,1960s|childhood|friendship|love|the beatles,75,548,7.2
Elia Kazan,125,114,10000,A Streetcar Named Desire ,78454,10570,brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape,233,416,8.0
Stanley Kubrick,95,277,654,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,1991,bomber|doomsday|general|u.s. president|war room,839,575,8.5
Carlos Carrera,118,67,201,El crimen del padre Amaro ,11088,546,church|love|mexico|politics|priest,110,163,6.8
Benh Zeitlin,93,168,2000,Beasts of the Southern Wild ,70336,2658,auroch|community|hospital|illness|six year old,269,458,7.3
J. Lee Thompson,96,196,595,Battle for the Planet of the Apes ,22764,1432,ape|general|gorilla|outer space|planet of the apes,91,356,5.5
Maggie Greenwald,109,280,767,Songcatcher ,2794,2187,doctor|mountain|musician|song|university,78,380,7.3
Vera Farmiga,109,186,553,Higher Ground ,2603,1439,1960s|belief in the afterlife|domestic violence|faith|minister,34,471,6.3
Vijay Chandar,155,61,141,Vaalu ,563,349,,6,77,5.1
Morgan Spurlock,90,808,16000,The Greatest Movie Ever Sold ,13223,32405,advertising|movie in title|product placement,45,14000,6.6
Jonathan Wacks,93,482,12000,Ed and His Dead Mother ,1435,14620,based on ed gein|dog|hyperactive|macabre|zombie,17,580,6.1
Khyentse Norbu,108,0,0,Travelers and Magicians ,1747,0,bhutan|buddhist|monk|storytelling|weaver,28,0,7.5
Ted Post,114,426,16000,Hang 'Em High ,25472,18263,imperative in title|judge|marshal|murder|vigilante,109,844,7.0
Richard Brooks,87,114,2000,Deadline - U.S.A. ,1756,2831,editor|gangster|newspaper|organized crime|press,28,399,7.2
Tony Krantz,113,491,647,Sublime ,6267,2439,birthday|birthday party|colonoscopy|hospital|surgery,103,642,5.3
Mitchell Altieri,87,165,467,A Beginner's Guide to Snuff ,13,1270,,,258,8.7
W.D. Hogan,90,91,433,Independence Daysaster ,761,984,fireworks|kiss|to be continued ending|uncle nephew relationship|usaf,12,108,3.4
Corey Grant,111,685,761,Dysfunctional Friends ,686,4306,ex boyfriend ex girlfriend relationship|gossip|inheritance|mansion|reference to howard university,8,713,5.4
Tom Tykwer,81,34,486,Run Lola Run ,161471,623,bechdel test failed|money|multiple outcomes|repeated event|subway,709,37,7.8
Lucky McKee,93,446,701,May ,26773,2489,case|doll|dry humor|friend|love,277,461,6.7
Richard Boddington,90,120,900,Against the Wild ,840,1724,cave|salmon,9,450,4.7
David Hunt,112,11,86,Living Dark: The Story of Ted the Caver ,28,139,brother|cave|caver|dark|funeral,1,42,6.3
Patricia Riggen,106,345,953,Under the Same Moon ,5526,2198,12 year old|boy|mexican|mexican immigrant|mexico,58,399,7.4
J. Lee Thompson,88,67,595,Conquest of the Planet of the Apes ,23268,941,ape|future|intelligence|revolution|slave revolt,95,70,6.1
Todd Field,138,783,1000,In the Bedroom ,32415,3970,doctor|maine|only son|school choir|summer,510,874,7.5
Steven R. Monroe,105,374,635,I Spit on Your Grave ,56402,2423,horror movie remake|rape|rape and revenge|rape victim|revenge,209,445,6.3
Mark Illsley,98,327,349,"Happy, Texas ",8697,2095,banker|beauty pageant|escaped convict|gay|pageant,122,347,6.3
Pawel Pawlikowski,86,34,680,My Summer of Love ,16349,763,female frontal nudity|lesbian relationship|summer|voyeurism|yorkshire,103,46,6.8
Ritesh Batra,104,73,638,The Lunchbox ,30479,822,delivery|delivery to wrong address|lunchbox|open ended|unconventional romance,162,85,7.8
Sally Potter,100,420,887,Yes ,2725,2721,beach|lebanese|loss|muslim|restaurant,48,805,6.9
Frank Capra,126,275,319,You Can't Take It with You ,17799,1363,eccentric|friend|house|monopoly|stenographer,133,302,8.0
Fred Zinnemann,118,426,862,From Here to Eternity ,33987,2247,boxing|captain|hawaii|love|sergeant,150,488,7.8
John Ford,103,89,281,She Wore a Yellow Ribbon ,11920,955,captain|cavalry|fort|retirement|yellow ribbon,90,230,7.4
Brad J. Silverman,102,575,651,Grace Unplugged ,2561,3894,christianity|love|reference to justin bieber|reference to taylor swift|worship,21,611,6.1
Dave Meyers,84,249,489,Foolish ,536,2196,accidental killing|drug humor|profanity|sexual humor|stand up comedy,13,469,4.3
David M. Matthews,,394,713,N-Secure ,548,3137,betrayal|family relationships|insecurity|murder|passive aggression,15,607,3.5
Nadine Labaki,95,0,227,Caramel ,9750,231,caramel|friendship|police|secret|suitor,66,4,7.2
Lluís Quílez,92,2,327,Out of the Dark ,2621,380,haunted house,18,51,4.7
Eytan Fox,90,27,53,The Bubble ,4702,137,gay|hairy chest|homosexual|israel|male nudity,23,30,7.3
Francis Ford Coppola,113,324,11000,The Conversation ,74651,12157,corruption|neo noir|recording|saxophone|surveillance,313,481,7.9
Romesh Sharma,,45,421,Dil Jo Bhi Kahey... ,257,622,,4,96,5.1
François Truffaut,123,21,963,Mississippi Mermaid ,4391,1694,antibes|hotel|island|reunion|reunion island,26,710,7.2
Adam Goldberg,111,127,2000,I Love Your Work ,1618,2564,film student|marriage|mental breakdown|movie star|obsession,40,163,5.4
Travis Zariwny,99,114,427,Cabin Fever ,3313,992,female rear nudity|flesh eating virus|horror movie remake|remake|topless female nudity,40,253,3.7
Zack Snyder,110,1000,3000,Dawn of the Dead ,194426,10438,mall|mayhem|nurse|rear entry sex|survival horror,1057,2000,7.4
Adrienne Shelly,108,336,597,Waitress ,37714,1981,domestic violence|pregnancy|unhappy marriage|unwanted pregnancy|waitress,204,541,7.1
Newt Arnold,92,49,633,Bloodsport ,57578,1168,hand to hand combat|hong kong|kumite|martial arts|tournament,210,403,6.8
Frank Capra,120,248,607,Mr. Smith Goes to Washington ,77392,1573,camp|corruption|governor|senate|u.s. senate,245,319,8.2
Larry Clark,91,82,3000,Kids ,59041,3310,coming of age|marijuana|rape|virgin|weed,408,202,7.0
Noah Baumbach,88,18,436,The Squid and the Whale ,60295,479,boy|divorce|tennis|tennis coach|writer,232,25,7.4
Charles Herman-Wurmfeld,97,117,378,Kissing Jessica Stein ,14018,1173,friend|friendship|journalist|new york city|personal ad,190,321,6.7
Yimou Zhang,95,3,9,"A Woman, a Gun and a Noodle Shop ",2410,18,betrayal|husband wife relationship|murder|noodles|salary,20,4,5.7
John Stockwell,90,354,260000,Kickboxer: Vengeance ,246,261818,,1,454,9.1
Alfred Hitchcock,95,82,472,Spellbound ,32927,896,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,161,239,7.6
