num_critic_for_reviews,duration,actor_3_facebook_likes,actor_2_name,genres,actor_1_name,cast_total_facebook_likes,actor_3_name,movie_imdb_link,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes
318,101,598,Donald Pleasence,Horror|Thriller,Jamie Lee Curtis,4400,P.J. Soles,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,R,300000,1978,742
55,98,624,Randy Quaid,Adventure|Comedy,Beverly D'Angelo,3617,Jane Krakowski,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,183,R,15000000,1983,695
157,102,27,Georgina Cates,Comedy,Jackson Nicoll,1018,Grasie Mercedes,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162,R,15000000,2013,38
280,94,39,Sylvia Syms,Biography|Drama,Roger Allam,486,Alex Jennings,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,421,PG-13,9800000,2006,48
109,92,217,Jeffrey Jones,Comedy|Fantasy,Catherine O'Hara,1953,Glenn Shadix,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,306,PG,15000000,1988,692
41,113,607,Tasha Smith,Comedy|Drama,Michael Jai White,6510,Lamman Rucker,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,100,PG-13,15000000,2007,721
27,115,902,Kirsten Dunst,Drama|Family|Romance,Christian Bale,29370,Eric Stoltz,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132,PG,15000000,1994,4000
462,95,259,Roger Allam,Drama|Fantasy|Horror|Thriller,Daniel Radcliffe,11946,Jessica Raine,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,509,PG-13,17000000,2012,326
152,87,383,Tessa Thompson,Horror|Thriller,Madeline Carroll,2452,Brian Geraghty,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,468,PG-13,15000000,2006,431
69,88,799,Donald Faison,Adventure|Comedy|Family,Frankie Muniz,3707,Lee Majors,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,PG,15000000,2002,927
140,183,652,Meryl Streep,Drama|War,Robert De Niro,34025,John Savage,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1,1026,R,15000000,1978,11000
130,97,957,Kirsten Dunst,Comedy|Drama,Robert De Niro,29252,John Michael Higgins,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,218,R,15000000,1997,4000
66,94,566,Adam Lamberg,Adventure|Comedy|Family|Music|Romance,Clayton Snyder,3423,Alex Borstein,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,172,PG,17000000,2003,738
238,112,874,Harold Perrineau,Action|Drama|Thriller,Dwayne Johnson,15800,Nadine Velazquez,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,PG-13,15000000,2013,1000
198,98,562,Conchata Ferrell,Comedy|Fantasy|Horror,Adam Scott,4567,Allison Tolman,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,181,PG-13,15000000,2015,658
154,104,1000,Salma Hayek,Horror|Mystery|Sci-Fi,Jordana Brewster,12170,Clea DuVall,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,502,R,15000000,1998,4000
19,118,2,Virginia Capers,Biography|Drama|Music,Rae'Ven Kelly,114,Dororthy Thorton,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,59,R,,1993,22
131,120,1000,Sylvester Stallone,Crime|Drama|Thriller,Robert De Niro,40117,Janeane Garofalo,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,207,R,10000000,1997,13000
97,99,971,JoAnna Garcia Swisher,Comedy,Chris Evans,15369,Mia Kirshner,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,393,R,16000000,2001,983
355,109,953,Anna Kendrick,Crime|Drama|Thriller,Jake Gyllenhaal,27788,America Ferrera,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,336,R,7000000,2012,10000
138,105,13000,Bradley Cooper,Comedy|Drama|Romance,Emma Stone,44037,Bill Murray,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,PG-13,37000000,2015,14000
102,106,883,Leslie Bibb,Action|Crime|Drama|Thriller,Paul Walker,26652,William Petersen,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1,193,PG-13,15000000,2000,1000
419,123,149,Emily Watson,Biography|Drama|Romance,Eddie Redmayne,14100,Simon McBurney,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,388,PG-13,15000000,2014,876
37,86,685,Regina Hall,Comedy|Crime,Greg Grunberg,4435,Blair Underwood,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,87,PG-13,16000000,2003,807
78,120,944,James Frain,Comedy|Drama|Romance,Natalie Portman,22383,Stockard Channing,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,240,PG-13,15000000,2000,1000
181,227,87,José Ferrer,Adventure|Biography|Drama|History|War,Claude Rains,1076,Jack Hawkins,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,559,PG,15000000,1962,202
220,119,593,Tyler Mane,Horror,Scout Taylor-Compton,3226,Margot Kidder,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,491,R,15000000,2009,764
349,115,612,Kevin Rankin,Adventure|Biography|Drama,Michiel Huisman,4896,Gaby Hoffmann,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,252,R,15000000,2014,820
241,114,616,Monica Potter,Crime|Horror|Thriller,Tony Goldwyn,3861,Martha MacIsaac,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279,R,15000000,2009,878
103,90,458,Debra Messing,Comedy|Romance,Jack Davenport,2666,Holland Taylor,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,250,PG-13,15000000,2005,650
151,94,731,Thomas Ian Nicholas,Comedy|Horror|Thriller,Jamie Lee Curtis,5440,Bianca Kajlich,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1,614,R,15000000,2002,864
344,106,850,Jason Flemyng,Action|Adventure|Fantasy,Liam Neeson,18003,Alexa Davalos,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637,PG-13,125000000,2010,1000
185,98,594,Carol Kane,Adventure|Family|Fantasy|Romance,Robin Wright,20060,André the Giant,http://www.imdb.com/title/tt0093779/?ref_=fn_tt_tt_1,718,PG,16000000,1987,636
112,126,697,Jurnee Smollett-Bell,Biography|Drama,Denzel Washington,22745,John Heard,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,118,PG-13,15000000,2007,2000
676,100,228,Albert Brooks,Crime|Drama,Ryan Gosling,34337,Russ Tamblyn,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,1264,R,15000000,2011,745
74,89,231,Carol Kane,Comedy|Family|Music|Romance,Adam Garcia,2167,Glenne Headly,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,105,PG,15000000,2004,636
65,111,106,Tim Daly,Comedy|Drama|Romance,Liam Aiken,1450,Kali Rocha,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,132,R,15000000,1998,511
274,100,306,Harold Perrineau,Drama|Horror|Sci-Fi,Jeremy Renner,11471,Catherine McCormack,http://www.imdb.com/title/tt0463854/?ref_=fn_tt_tt_1,713,R,15000000,2007,1000
50,115,100,Matthew Daddario,Drama|Family|Sport,Jessie T. Usher,525,Ser'Darius Blain,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,64,PG,15000000,2014,110
96,106,649,Luke Benward,Comedy|Drama|Family,Cicely Tyson,3462,Eva Marie Saint,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,88,PG,14000000,2005,807
68,124,865,Sanaa Lathan,Drama|Romance|Sport,Alfre Woodard,5135,Omar Epps,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1,116,PG-13,15000000,2000,886
111,107,141,Michael Cudlitz,Action|Comedy|Crime|Romance|Thriller,Minnie Driver,2044,Mitchell Ryan,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1,296,R,15000000,1997,822
128,99,628,Katy Mixon,Comedy|Romance,Bradley Cooper,16461,Beth Grant,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,143,PG-13,15000000,2009,982
160,90,162,Erica Leerhsen,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,608,Kurt Loder,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,457,R,15000000,2000,184
93,101,266,Rachel True,Drama|Fantasy|Horror|Thriller,Christine Taylor,1812,Brenda Strong,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,195,R,15000000,1996,328
278,119,400,Mark Gatiss,Drama|Romance|Thriller,Scarlett Johansson,20391,Penelope Wilton,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,735,R,15000000,2005,567
81,103,125,Hutch Dano,Adventure|Comedy|Family|Fantasy,Sierra McCormick,1002,Jason Spevack,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,52,G,15000000,2010,316
58,134,258,Peter Vaughan,Drama|Romance,Anthony Hopkins,12749,Ben Chaplin,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,156,PG,11500000,1993,310
153,155,170,Nicole Ari Parker,Drama,Don Cheadle,3677,Nina Hartley,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,560,R,15000000,1997,360
25,94,232,Rosanna Arquette,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,2210,Joss Ackland,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,55,R,15000000,1993,605
46,95,461,Danny Pino,Adventure|Drama|Family,Alison Lohman,3845,Tim McGraw,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1,76,PG,15000000,2006,786
161,89,399,Daniella Alonso,Horror,Jeff Kober,2559,Jacob Vargas,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,211,R,15000000,2007,557
108,97,579,Joey Lawrence,Horror|Mystery|Thriller,Loretta Devine,2682,Jacinda Barrett,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,227,R,14000000,2000,786
69,90,613,Sissy Spacek,Drama|Family|Fantasy|Romance,William Hurt,2661,Jonathan Jackson,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,127,PG,15000000,2002,874
78,92,129,Firass Dirani,Action|Drama|Thriller,Kelly Carlson,1045,Drew Powell,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,284,PG-13,20000000,2006,239
129,100,415,Will Forte,Action|Comedy,Nia Long,2958,Keegan-Michael Key,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,84,R,15000000,2016,622
135,117,461,Cinda McCain,Drama|Music,Leighton Meester,4204,Tim McGraw,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,114,PG-13,15000000,2010,646
96,84,918,Ethan Embry,Horror|Mystery|Sci-Fi|Thriller,Bruce Greenwood,4660,Katharine Isabelle,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,237,R,15000000,1998,982
417,140,619,Ben Mendelsohn,Crime|Drama|Thriller,Ryan Gosling,34413,Angelo Anthony Pizza,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,376,R,15000000,2012,748
172,108,537,Akie Kotabe,Action|Crime|Thriller,Luke Bracey,3033,Will Patton,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,152,R,15000000,2014,614
88,109,159,Patrick Bergin,Drama|Mystery|Thriller,Jason Priestley,1069,Geneviève Bujold,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,415,R,15000000,1999,308
388,131,383,Christian Camargo,Drama|History|Thriller|War,Jeremy Renner,11114,Brian Geraghty,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876,R,15000000,2008,602
45,114,563,George C. Scott,Action|Horror|Sci-Fi|Thriller,Heather Locklear,3444,David Keith,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,96,R,15000000,1984,654
